Account__c|Product__c|Daily_Sales__c|MTD_Sales__c|QTD_Sales__c|FYTD_Sales__c
101095|00517-2340-25|0|0|4840|4840
101095|00517-2340-99|0|0|7020|7020
101095|00517-4601-25|146.25|146.25|390|390
101095|00517-4810-25|0|0|340.5|340.5
101095|00517-7305-25|0|0|305|305
101095|00517-9305-25|0|0|1349|1349
101095|00517-9702-25|0|0|210.5|210.5
101110|00517-0374-05|0|0|2200|2200
101110|00517-0740-20|0|0|453.6|453.6
101110|00517-1004-25|0|0|363.97|363.97
101110|00517-2340-10|0|0|9540|9540
101110|00517-5601-25|0|0|3084.75|3084.75
101110|00517-8005-25|0|0|5521.56|5521.56
101110|00517-9302-25|0|0|1809.5|1809.5
101115|00517-0381-05|0|0|2852|2852
101115|00517-0740-20|0|0|1360.8|1360.8
101115|00517-0791-01|0|0|2751.12|2751.12
101115|00517-1001-25|0|0|374.04|374.04
101115|00517-2340-10|0|0|5220|5220
101115|00517-4201-25|0|0|974|974
101115|00517-7315-25|0|0|1012.5|1012.5
101115|00517-7604-25|0|0|137.5|137.5
101129|00517-0740-20|0|0|3628.8|3628.8
101129|00517-0799-01|0|0|2522.8|2522.8
101129|00517-2340-99|0|0|3600|3600
101129|00517-4605-25|0|0|268.75|268.75
101129|00517-5601-25|0|0|570.75|570.75
101129|00517-9120-25|0|0|512.5|512.5
101190|00517-0720-01|0|0|865.86|865.86
101190|00517-1020-25|0|0|6500|6500
101190|00517-2502-10|0|0|2434.8|2434.8
101190|00517-3030-01|0|0|3525|3525
101190|00517-4810-25|0|0|681|681
101190|00517-7305-25|897|897|13385.75|13385.75
101191|00517-0374-05|0|0|2374.75|2374.75
101191|00517-0720-01|0|0|2369.02|2369.02
101191|00517-2340-10|0|0|0|0
101191|00517-7315-25|0|0|337.5|337.5
101191|00517-7604-25|0|0|550|550
101191|00517-9120-25|0|0|200|200
101191|00517-9305-25|0|0|11323|11323
101191|00517-9702-25|0|0|336.6|336.6
101204|00517-1004-25|0|0|252.25|252.25
101219|00517-0420-01|0|0|834.36|834.36
101219|00517-0740-20|0|0|2268|2268
101219|00517-1001-25|0|0|187|187
101219|00517-1004-25|0|0|504.5|504.5
101219|00517-1020-25|0|0|2420|2420
101219|00517-1045-05|0|0|719.39|719.39
101219|00517-6560-05|0|0|19642.5|19642.5
101219|00517-6710-10|0|0|3364.2|3364.2
101219|00517-7350-25|0|0|8802.52|8802.52
101219|00517-9302-25|4418|4418|33135|33135
101219|00517-9305-25|0|0|9443|9443
101287|00517-0381-05|0|0|1140.8|1140.8
101287|00517-0720-01|0|0|742|742
101287|00517-0740-20|0|0|907.2|907.2
101287|00517-1020-25|0|0|750|750
101287|00517-2340-10|0|0|1440|1440
101287|00517-2340-99|0|0|5040|5040
101287|00517-9305-25|0|0|2023.5|2023.5
101287|00517-9702-25|0|0|210.5|210.5
101342|00517-0374-05|880|880|3960|3960
101342|00517-0720-01|0|0|1372.7|1372.7
101342|00517-1001-25|187|187|374|374
101342|00517-1020-25|0|0|3834|3834
101342|00517-2340-99|2700|2700|20340|20340
101342|00517-2502-10|0|0|369.5|369.5
101342|00517-4602-25|165.06|165.06|412.65|412.65
101342|00517-4605-25|107.5|107.5|967.5|967.5
101342|00517-5601-25|0|0|1141.5|1141.5
101342|00517-9120-25|0|0|512.5|512.5
101342|00517-9305-25|0|0|3372.5|3372.5
101342|00517-9702-25|0|0|210.5|210.5
101376|00517-0374-05|0|0|440|440
101376|00517-0650-01|0|0|19198.56|19198.56
101376|00517-0799-01|0|0|333.9|333.9
101378|00517-0740-20|0|0|453.6|453.6
101378|00517-9305-25|0|0|1981.5|1981.5
101418|00517-0650-01|0|0|1725|1725
101418|00517-0720-01|0|0|76.42|76.42
101418|00517-0740-20|0|0|1360.8|1360.8
101418|00517-1001-25|180.44|180.44|1095.8|1095.8
101418|00517-1004-25|0|0|114|114
101418|00517-2340-10|0|0|450|450
101418|00517-2340-25|0|0|750|750
101418|00517-6710-10|0|0|929.9|929.9
101418|00517-9305-25|0|0|3963|3963
101473|00517-0650-01|0|0|2399.82|2399.82
101580|00517-7315-25|0|0|1012.5|1012.5
101617|00517-0791-01|0|0|229.26|229.26
101617|00517-1020-25|500|500|1000|1000
101617|00517-2340-25|0|0|10560|10560
101617|00517-6502-10|0|0|1348.9|1348.9
101617|00517-6560-05|0|0|3644.55|3644.55
101617|00517-6710-10|0|0|218.8|218.8
101617|00517-7604-25|0|0|275|275
101617|00517-9302-25|0|0|3860.5|3860.5
101617|00517-9305-25|0|0|11889|11889
101621|00517-0720-01|0|0|317.88|317.88
101621|00517-2310-05|0|0|720|720
101621|00517-3030-01|0|0|1350|1350
101621|00517-7305-25|0|0|305|305
101628|00517-0650-01|9156.48|9156.48|198008.88|198008.88
101628|00517-2340-10|425|425|425|425
101657|00517-0420-01|0|0|278.12|278.12
101657|00517-0901-25|0|0|374.75|374.75
101657|00517-5601-25|1684|1684|1684|1684
101657|00517-6710-10|0|0|109.4|109.4
101657|00517-7604-25|0|0|550|550
101657|00517-8005-25|0|0|1840.52|1840.52
101657|00517-9120-25|0|0|400|400
101657|00517-9305-25|0|0|660.5|660.5
101657|00517-9702-25|0|0|1062|1062
101692|00517-0374-05|0|0|1326.63|1326.63
101692|00517-0420-01|0|0|298.9|298.9
101692|00517-0955-01|0|0|1741.46|1741.46
101692|00517-1004-25|0|0|252.25|252.25
101692|00517-1020-25|0|0|1758.82|1758.82
101692|00517-2340-10|0|0|4581.6|4581.6
101692|00517-4300-01|0|0|10349.1|10349.1
101692|00517-9305-25|0|0|363.32|363.32
101693|00517-0720-01|0|0|2145.27|2145.27
101693|00517-1001-25|0|0|366.56|366.56
101693|00517-1020-25|0|0|1865.5|1865.5
101693|00517-2310-05|0|0|2899.77|2899.77
101693|00517-6560-05|0|0|2137.1|2137.1
101693|00517-6710-10|0|0|164.1|164.1
101693|00517-7504-25|0|0|142.5|142.5
101693|00517-7604-25|137.5|137.5|3258.75|3258.75
101693|00517-9702-25|265.5|265.5|796.5|796.5
101698|00517-0720-01|0|0|4203.1|4203.1
101698|00517-0740-20|0|0|453.6|453.6
101698|00517-1980-05|0|0|266|266
101698|00517-2340-25|0|0|440|440
101698|00517-4002-25|0|0|831|831
101698|00517-4810-25|0|0|661.5|661.5
101698|00517-7604-25|0|0|275|275
101699|00517-0374-05|0|0|440|440
101699|00517-0650-01|0|0|2289.12|2289.12
101699|00517-0799-01|0|0|185.5|185.5
101699|00517-1020-25|0|0|250|250
101699|00517-2340-99|0|0|1980|1980
101699|00517-9702-25|0|0|1052.5|1052.5
101718|00517-0420-01|0|0|194.03|194.03
101718|00517-0650-01|0|0|1150|1150
101718|00517-0720-01|0|0|114.96|114.96
101718|00517-1004-25|0|0|210.64|210.64
101718|00517-2340-25|0|0|1875|1875
101718|00517-9305-25|0|0|674.5|674.5
101720|00517-0720-01|0|0|488.58|488.58
101720|00517-0740-20|0|0|2421.34|2421.34
101720|00517-1004-25|0|0|105.32|105.32
101720|00517-2310-05|0|0|14100|14100
101720|00517-2340-10|0|0|1500|1500
101720|00517-2340-25|0|0|2625|2625
101720|00517-4810-25|0|0|330.75|330.75
101720|00517-9120-25|0|0|589.43|589.43
101724|00517-0720-01|0|0|3286.06|3286.06
101724|00517-0740-20|0|0|5695.2|5695.2
101724|00517-0901-25|0|0|1499|1499
101724|00517-6710-10|0|0|601.7|601.7
101724|00517-7315-25|0|0|4013.25|4013.25
101724|00517-9702-25|0|0|531|531
101726|00517-0374-05|0|0|884.42|884.42
101726|00517-0650-01|0|0|6538.4|6538.4
101726|00517-1020-25|0|0|1005.04|1005.04
101726|00517-2340-25|0|0|5250.74|5250.74
101726|00517-9305-25|0|0|726.64|726.64
101766|00517-1004-25|0|0|474.24|474.24
101766|00517-6560-05|0|0|10476|10476
101766|00517-9305-25|0|0|1348.5|1348.5
101775|00517-0720-01|148.4|148.4|333.9|333.9
101775|00517-0740-20|0|0|1360.8|1360.8
101775|00517-2310-05|0|0|540|540
101775|00517-2340-10|0|0|180|180
101775|00517-5601-25|0|0|570.75|570.75
101775|00517-7305-25|0|0|915|915
101775|00517-7315-25|0|0|332.25|332.25
101775|00517-9305-25|0|0|1349|1349
101775|00517-9702-25|0|0|1684|1684
101869|00517-0031-25|0|0|79.5|79.5
101869|00517-0650-01|0|0|4600|4600
101869|00517-0720-01|143.7|143.7|1778.23|1778.23
101869|00517-1980-05|0|0|176.4|176.4
101869|00517-2310-05|0|0|3450|3450
101869|00517-2340-10|0|0|600|600
101869|00517-4201-25|458.75|458.75|458.75|458.75
101869|00517-6710-10|0|0|382.9|382.9
101869|00517-9120-25|0|0|600|600
101887|00517-0031-25|0|0|56.25|56.25
101887|00517-0650-01|0|0|59517.12|59517.12
101887|00517-0720-01|687.6|687.6|4202|4202
101887|00517-0740-20|0|0|3624|3624
101887|00517-1004-25|112.08|112.08|1344.96|1344.96
101887|00517-1075-01|0|0|870.32|870.32
101887|00517-1980-05|0|0|507|507
101887|00517-2051-25|0|0|4692|4692
101887|00517-2340-10|0|0|6838.2|6838.2
101887|00517-2502-10|0|0|344.5|344.5
101887|00517-2505-25|0|0|3562.5|3562.5
101887|00517-4002-25|0|0|14931|14931
101887|00517-5601-25|0|0|549.75|549.75
101887|00517-6560-05|0|0|3851.4|3851.4
101887|00517-6710-10|0|0|880.88|880.88
101887|00517-7315-25|332.25|332.25|5980.5|5980.5
101887|00517-9302-25|0|0|2762.5|2762.5
101887|00517-9305-25|0|0|10113.75|10113.75
101887|00517-9702-25|0|0|3789|3789
101889|00517-0650-01|0|0|14443.2|14443.2
101889|00517-0720-01|0|0|74.2|74.2
101889|00517-2340-10|540|540|1086.59|1086.59
101889|00517-2502-10|0|0|337.8|337.8
101889|00517-5602-25|0|0|2320.5|2320.5
101889|00517-7504-25|1984|1984|14737|14737
101890|00517-0740-20|0|0|907.2|907.2
101890|00517-0799-01|0|0|445.2|445.2
101890|00517-2340-99|0|0|180|180
101890|00517-4810-25|0|0|2043|2043
101890|00517-7305-25|0|0|1220|1220
101899|00517-0420-01|0|0|123.39|123.39
101899|00517-0720-01|0|0|3324.27|3324.27
101899|00517-0740-20|0|0|11340|11340
101899|00517-0955-01|0|0|111.4|111.4
101899|00517-1004-25|0|0|474.24|474.24
101899|00517-1045-05|0|0|1376|1376
101899|00517-1820-01|0|0|2449|2449
101899|00517-2051-25|0|0|2208|2208
101899|00517-2102-25|0|0|525|525
101899|00517-3030-01|0|0|2250|2250
101899|00517-4810-25|0|0|372.28|372.28
101899|00517-7305-25|0|0|8905|8905
101899|00517-7504-25|0|0|9108|9108
101899|00517-7604-25|0|0|3014|3014
101899|00517-9302-25|0|0|2762.5|2762.5
101899|00517-9305-25|0|0|16856.25|16856.25
101900|00517-0720-01|0|0|458.52|458.52
101900|00517-0740-20|0|0|2268|2268
101900|00517-2340-10|0|0|1620|1620
101900|00517-5601-25|0|0|842|842
101900|00517-7604-25|0|0|8065.75|8065.75
101901|00517-0720-01|0|0|674.01|674.01
101901|00517-0740-20|0|0|522.8|522.8
101901|00517-2340-10|0|0|5220|5220
101901|00517-5601-25|0|0|801.5|801.5
101901|00517-9305-25|0|0|5284|5284
101909|00517-0650-01|0|0|18918.62|18918.62
101909|00517-0710-01|0|0|5156.6|5156.6
101909|00517-0740-20|453.6|453.6|2268|2268
101909|00517-1001-25|0|0|561.06|561.06
101909|00517-1020-25|0|0|250|250
101909|00517-1980-05|0|0|232.75|232.75
101909|00517-3030-01|0|0|2550|2550
101909|00517-7604-25|0|0|4125|4125
101909|00517-9702-25|0|0|179.14|179.14
101922|00517-0720-01|0|0|1031.67|1031.67
101922|00517-0740-20|0|0|1438|1438
101922|00517-1001-25|0|0|381.25|381.25
101922|00517-1004-25|252|252|252|252
101922|00517-2340-10|0|0|3800|3800
101922|00517-5601-25|0|0|559.25|559.25
101922|00517-6710-10|0|0|54.7|54.7
101922|00517-7504-25|0|0|285|285
101922|00517-9305-25|0|0|1981.5|1981.5
101937|00517-0381-05|0|0|1426|1426
101937|00517-0740-20|0|0|453.6|453.6
101937|00517-0791-01|0|0|420.31|420.31
101937|00517-0901-25|0|0|1872.5|1872.5
101937|00517-1001-25|0|0|187.02|187.02
101937|00517-1075-01|0|0|979.11|979.11
101937|00517-2340-10|0|0|2160|2160
101937|00517-7604-25|0|0|275|275
101937|00517-9305-25|0|0|660.5|660.5
101938|00517-0720-01|185.5|185.5|1372.7|1372.7
101938|00517-9702-25|0|0|198|198
101979|00517-0720-01|0|0|3045.58|3045.58
101979|00517-1001-25|0|0|1144.5|1144.5
101979|00517-1020-25|0|0|2788.75|2788.75
101979|00517-4300-01|0|0|4651.2|4651.2
101979|00517-6710-10|0|0|2723.4|2723.4
101979|00517-9120-25|0|0|256.25|256.25
101979|00517-9702-25|0|0|2124|2124
101985|00517-0374-05|0|0|880|880
101985|00517-0650-01|0|0|1599.88|1599.88
101985|00517-0710-01|0|0|515.66|515.66
101985|00517-0791-01|0|0|4050.26|4050.26
101985|00517-1004-25|0|0|342|342
101985|00517-2502-10|0|0|369.5|369.5
101985|00517-4300-01|0|0|4883.76|4883.76
101985|00517-6710-10|0|0|164.1|164.1
101985|00517-9305-25|0|0|1321|1321
101985|00517-9702-25|0|0|1074.84|1074.84
101987|00517-0650-01|0|0|2225.72|2225.72
101987|00517-2310-05|720|720|9360|9360
101987|00517-2340-25|0|0|2640|2640
101987|00517-9191-25|0|0|600|600
101987|00517-9702-25|0|0|179.14|179.14
102065|00517-0031-25|0|0|89.26|89.26
102065|00517-0955-01|0|0|5011.14|5011.14
102065|00517-2340-25|0|0|2864.04|2864.04
102065|00517-6710-10|0|0|909.9|909.9
102086|00517-0031-25|0|0|178.52|178.52
102086|00517-0374-05|0|0|884.42|884.42
102086|00517-0650-01|594.4|594.4|7132.8|7132.8
102086|00517-0955-01|0|0|5046.68|5046.68
102086|00517-1020-25|0|0|1005.04|1005.04
102086|00517-2340-10|0|0|6079.3|6079.3
102086|00517-9305-25|0|0|726.64|726.64
102103|00517-1020-25|0|0|251.26|251.26
102103|00517-2310-05|0|0|3245.3|3245.3
102103|00517-2340-25|0|0|477.34|477.34
102103|00517-9305-25|0|0|363.32|363.32
102117|00517-0031-25|0|0|405.19|405.19
102117|00517-0650-01|0|0|20853.26|20853.26
102117|00517-0720-01|0|0|361.52|361.52
102117|00517-0740-20|0|0|453.6|453.6
102117|00517-2051-25|0|0|527.5|527.5
102117|00517-2340-25|375|375|15375|15375
102117|00517-2502-10|0|0|108.58|108.58
102117|00517-7315-25|0|0|651|651
102122|00517-0602-01|0|0|296.28|296.28
102122|00517-0650-01|1481.36|1481.36|7406.8|7406.8
102122|00517-1004-25|0|0|228|228
102122|00517-2310-05|0|0|7740|7740
102122|00517-2340-10|0|0|1440|1440
102122|00517-7604-25|550|550|1237.5|1237.5
102122|00517-9305-25|0|0|3963|3963
102122|00517-9702-25|0|0|358.28|358.28
102124|00517-2310-05|0|0|2481.7|2481.7
102124|00517-2340-25|0|0|3906.71|3906.71
102147|00517-0955-01|0|0|710.8|710.8
102147|00517-1020-25|0|0|251.26|251.26
102147|00517-2310-05|0|0|2481.7|2481.7
102147|00517-2340-10|0|0|1909|1909
102147|00517-2340-25|0|0|2386.7|2386.7
102147|00517-4300-01|0|0|8049.3|8049.3
102147|00517-9305-25|0|0|726.64|726.64
102150|00517-6560-05|0|0|0|0
102150|00517-9702-25|0|0|178.08|178.08
102209|00517-0650-01|0|0|8902.88|8902.88
102209|00517-0720-01|38.21|38.21|229.26|229.26
102209|00517-7604-25|0|0|412.5|412.5
102250|00517-0381-05|0|0|285.2|285.2
102250|00517-0799-01|0|0|74.2|74.2
102250|00517-2310-05|0|0|1080|1080
102250|00517-2340-25|0|0|440|440
102259|00517-0031-25|0|0|238.5|238.5
102259|00517-0720-01|0|0|2369.02|2369.02
102259|00517-0740-20|0|0|453.6|453.6
102259|00517-1001-25|0|0|187.02|187.02
102259|00517-2102-25|0|0|1325|1325
102259|00517-2340-10|0|0|17460|17460
102259|00517-4601-25|0|0|66|66
102259|00517-4605-25|0|0|2279|2279
102259|00517-6710-10|0|0|218.8|218.8
102259|00517-7315-25|0|0|2023.5|2023.5
102259|00517-7604-25|0|0|687.5|687.5
102259|00517-9120-25|0|0|2400|2400
102259|00517-9305-25|0|0|5944.5|5944.5
102266|00517-0374-05|0|0|3520|3520
102266|00517-0420-01|0|0|193.64|193.64
102266|00517-0720-01|0|0|2915.08|2915.08
102266|00517-0740-20|0|0|907.2|907.2
102266|00517-0791-01|0|0|840.62|840.62
102266|00517-1004-25|0|0|342|342
102266|00517-2310-05|0|0|10230|10230
102266|00517-2340-25|0|0|3960|3960
102266|00517-2502-10|0|0|81.53|81.53
102266|00517-4201-25|0|0|487|487
102266|00517-4300-01|0|0|8788.65|8788.65
102266|00517-6710-10|0|0|218.8|218.8
102266|00517-7504-25|0|0|855|855
102266|00517-9702-25|0|0|1511.21|1511.21
102269|00517-0720-01|0|0|1128.6|1128.6
102269|00517-0740-20|0|0|1932|1932
102269|00517-0901-25|0|0|4121.5|4121.5
102269|00517-1001-25|0|0|381.5|381.5
102269|00517-1004-25|0|0|252.25|252.25
102269|00517-1045-05|0|0|688|688
102269|00517-1820-01|0|0|71.4|71.4
102269|00517-4002-25|0|0|2477.5|2477.5
102269|00517-4300-01|0|0|779.99|779.99
102269|00517-4810-25|0|0|751|751
102269|00517-5601-25|0|0|570.75|570.75
102269|00517-6560-05|0|0|2137.1|2137.1
102269|00517-6710-10|0|0|1414.7|1414.7
102269|00517-7315-25|0|0|12606.5|12606.5
102269|00517-9302-25|0|0|34855.25|34855.25
102269|00517-9305-25|0|0|37103.5|37103.5
102294|00517-0374-05|0|0|2200|2200
102294|00517-0381-05|0|0|2852|2852
102294|00517-0650-01|0|0|110490.48|110490.48
102294|00517-0740-20|0|0|5443.2|5443.2
102294|00517-0799-01|222.6|222.6|1892.1|1892.1
102294|00517-1980-05|0|0|99.75|99.75
102294|00517-2102-25|0|0|1050|1050
102294|00517-2310-05|0|0|2160|2160
102294|00517-2340-10|0|0|2160|2160
102294|00517-2340-99|0|0|720|720
102294|00517-2502-10|0|0|369.5|369.5
102294|00517-4300-01|0|0|6976.8|6976.8
102294|00517-4810-25|0|0|681|681
102294|00517-7315-25|0|0|2658|2658
102298|00517-0650-01|0|0|4451.44|4451.44
102298|00517-0720-01|0|0|1795.87|1795.87
102298|00517-2340-10|0|0|1620|1620
102298|00517-5601-25|0|0|570.75|570.75
102298|00517-7504-25|0|0|1710|1710
102301|00517-0130-01|0|0|50.94|50.94
102301|00517-0374-05|1760|1760|1760|1760
102301|00517-0720-01|0|0|420.31|420.31
102301|00517-0740-20|0|0|907.2|907.2
102301|00517-2325-10|0|0|855|855
102301|00517-2340-10|0|0|6480|6480
102301|00517-7604-25|0|0|2337.5|2337.5
102301|00517-9120-25|0|0|800|800
102316|00517-0420-01|0|0|111.46|111.46
102316|00517-1020-25|0|0|420|420
102316|00517-4602-25|0|0|82.53|82.53
102316|00517-7350-25|0|0|5390|5390
102316|00517-7604-25|0|0|1883.75|1883.75
102316|00517-9305-25|0|0|8584|8584
102316|00517-9702-25|0|0|1905.52|1905.52
102317|00517-2051-25|0|0|828|828
102317|00517-2340-10|0|0|379.9|379.9
102317|00517-4810-25|0|0|303|303
102317|00517-7305-25|0|0|915|915
102334|00517-0381-05|0|0|859.89|859.89
102334|00517-0650-01|0|0|103425.6|103425.6
102334|00517-1004-25|0|0|252.25|252.25
102334|00517-2340-10|0|0|6681.5|6681.5
102363|00517-0031-25|0|0|61|61
102363|00517-0740-20|0|0|1360.8|1360.8
102363|00517-1020-25|0|0|1750|1750
102363|00517-2340-10|0|0|8820|8820
102363|00517-5601-25|0|0|570.75|570.75
102363|00517-6560-05|0|0|11785.5|11785.5
102363|00517-9305-25|0|0|1349|1349
102373|00517-0720-01|0|0|802.41|802.41
102373|00517-0740-20|0|0|2268|2268
102373|00517-0901-25|0|0|374.5|374.5
102373|00517-1001-25|0|0|183.28|183.28
102373|00517-2340-10|0|0|5040|5040
102373|00517-5602-25|0|0|601.5|601.5
102373|00517-7315-25|0|0|675|675
102373|00517-7504-25|0|0|285|285
102387|00517-0720-01|0|0|1541.48|1541.48
102387|00517-1045-05|0|0|137.6|137.6
102387|00517-4002-25|0|0|415.5|415.5
102387|00517-9702-25|0|0|477.5|477.5
102389|00517-0374-05|0|0|880|880
102389|00517-0720-01|0|0|152.84|152.84
102389|00517-1004-25|0|0|228|228
102389|00517-2340-10|0|0|180|180
102389|00517-5601-25|0|0|570.75|570.75
102476|00517-0710-01|0|0|7516.08|7516.08
102476|00517-0720-01|0|0|324.54|324.54
102476|00517-0740-20|0|0|1478.4|1478.4
102476|00517-1020-25|0|0|500|500
102476|00517-1045-05|0|0|160.5|160.5
102476|00517-2340-10|0|0|3834.96|3834.96
102476|00517-7305-25|0|0|445.25|445.25
102476|00517-9302-25|0|0|629|629
102476|00517-9305-25|0|0|3680|3680
102476|00517-9702-25|0|0|265.5|265.5
102480|00517-0720-01|0|0|458.52|458.52
102480|00517-0740-20|0|0|453.6|453.6
102480|00517-1001-25|0|0|381.5|381.5
102480|00517-1045-05|0|0|1284|1284
102480|00517-9120-25|0|0|1800|1800
102480|00517-9305-25|0|0|7360|7360
102493|00517-0374-05|0|0|2640|2640
102493|00517-0420-01|0|0|580.92|580.92
102493|00517-0710-01|2062.64|2062.64|16501.12|16501.12
102493|00517-0740-20|0|0|3175.2|3175.2
102493|00517-0791-01|0|0|4546.99|4546.99
102493|00517-1004-25|0|0|114|114
102493|00517-2340-10|0|0|900|900
102493|00517-4810-25|661.5|661.5|661.5|661.5
102493|00517-6710-10|0|0|601.7|601.7
102493|00517-7604-25|0|0|2612.5|2612.5
102493|00517-9120-25|0|0|2200|2200
102493|00517-9191-25|400|400|1600|1600
102493|00517-9305-25|0|0|660.5|660.5
102493|00517-9702-25|0|0|1253.98|1253.98
102539|00517-0031-25|0|0|439.86|439.86
102539|00517-0374-05|0|0|581.08|581.08
102539|00517-0440-01|0|0|312.88|312.88
102539|00517-0650-01|0|0|26450|26450
102539|00517-0720-01|0|0|2573.62|2573.62
102539|00517-0901-25|0|0|17.7|17.7
102539|00517-1045-05|0|0|825.6|825.6
102539|00517-2051-25|0|0|312.5|312.5
102539|00517-2340-10|0|0|7200|7200
102539|00517-2502-10|0|0|838.8|838.8
102539|00517-4602-25|0|0|814.08|814.08
102539|00517-4810-25|0|0|681|681
102539|00517-5601-25|0|0|842|842
102539|00517-9302-25|0|0|2515|2515
102539|00517-9305-25|0|0|6280.86|6280.86
102548|00517-0374-05|0|0|2640|2640
102549|00517-0374-05|0|0|1320|1320
102549|00517-0740-20|0|0|2721.6|2721.6
102549|00517-1020-25|0|0|624.5|624.5
102549|00517-4002-25|0|0|2078.75|2078.75
102549|00517-4810-25|0|0|1323|1323
102570|00517-0720-01|0|0|779.1|779.1
102570|00517-5601-25|0|0|1141.5|1141.5
102620|00517-0650-01|0|0|43401.54|43401.54
102620|00517-0720-01|0|0|1905.68|1905.68
102620|00517-0740-20|0|0|2721.6|2721.6
102620|00517-2340-10|0|0|900|900
102620|00517-4002-25|0|0|4155|4155
102620|00517-5601-25|0|0|801.5|801.5
102620|00517-5602-25|0|0|1160.25|1160.25
102620|00517-6560-05|0|0|2429.7|2429.7
102620|00517-6710-10|0|0|1859.8|1859.8
102620|00517-9302-25|0|0|12133|12133
102620|00517-9305-25|0|0|5944.5|5944.5
102620|00517-9702-25|0|0|477.5|477.5
102622|00517-0374-05|0|0|2640|2640
102622|00517-0740-20|0|0|4536|4536
102622|00517-4810-25|0|0|661.5|661.5
102633|00517-0650-01|0|0|4799.64|4799.64
102645|00517-0650-01|0|0|3999.7|3999.7
102656|00517-0381-05|0|0|4563.2|4563.2
102656|00517-0720-01|0|0|13755.6|13755.6
102656|00517-6560-05|0|0|14578.2|14578.2
102656|00517-7315-25|0|0|3000.75|3000.75
102656|00517-7604-25|0|0|550|550
102656|00517-9120-25|0|0|1000|1000
102656|00517-9305-25|0|0|15437|15437
102661|00517-0720-01|0|0|259.7|259.7
102661|00517-1020-25|0|0|2750|2750
102661|00517-2310-05|0|0|1980|1980
102661|00517-2340-10|0|0|360|360
102661|00517-4810-25|0|0|1467|1467
102661|00517-5601-25|0|0|1684|1684
102670|00517-0650-01|0|0|24057.52|24057.52
102670|00517-0720-01|0|0|1776.8|1776.8
102670|00517-0740-20|0|0|5140.8|5140.8
102670|00517-2340-10|0|0|5400|5400
102670|00517-2340-25|0|0|6160|6160
102670|00517-7604-25|0|0|893.08|893.08
102690|00517-0740-20|1360.8|1360.8|1360.8|1360.8
102690|00517-1030-01|479.94|479.94|2319.71|2319.71
102690|00517-2102-25|0|0|315|315
102690|00517-4002-25|0|0|831.5|831.5
102697|00517-0374-05|0|0|5280|5280
102697|00517-0740-20|0|0|4082.4|4082.4
102697|00517-2502-10|0|0|3695|3695
102697|00517-4002-25|0|0|1247.25|1247.25
102697|00517-4810-25|0|0|661.5|661.5
102697|00517-5601-25|0|0|544.75|544.75
102697|00517-9702-25|0|0|895.7|895.7
102700|00517-0420-01|0|0|200.79|200.79
102716|00517-0374-05|440|440|6600|6600
102716|00517-0740-20|0|0|1814.4|1814.4
102716|00517-2502-10|0|0|369.5|369.5
102836|00517-0374-05|0|0|3080|3080
102836|00517-0710-01|0|0|2552.5|2552.5
102836|00517-0720-01|0|0|1604.82|1604.82
102836|00517-0740-20|0|0|3074.4|3074.4
102836|00517-1045-05|0|0|137.6|137.6
102836|00517-1820-01|0|0|1356.6|1356.6
102836|00517-2310-05|2880|2880|29836.13|29836.13
102836|00517-4201-25|0|0|5501.5|5501.5
102836|00517-6710-10|0|0|382.9|382.9
102836|00517-7504-25|0|0|1995|1995
102836|00517-7604-25|0|0|4400|4400
102836|00517-9120-25|0|0|600|600
102836|00517-9702-25|0|0|2185.95|2185.95
102841|00517-1004-25|0|0|252|252
102841|00517-1020-25|0|0|2500|2500
102841|00517-2102-25|0|0|787.5|787.5
102841|00517-2340-10|0|0|540|540
102841|00517-5601-25|0|0|570.75|570.75
102841|00517-6560-05|3928.5|3928.5|31428|31428
